ID	Technology	Multi_Details	HG_Num	Type	METRIC.Precision	METRIC.Recall	METRIC.F1_Score	TRUTH.TP	TRUTH.FN	QUERY.TP	QUERY.FP	FP.gt	FP.al	challenge_cat
60Z59	ILLUMINA	NA	4	SNP	0.981106	0.907228	0.942722	239335	24474	239432	4611	1607	478	Difficult-to-Map Regions
60Z59	ILLUMINA	NA	2	SNVandINDEL	0.9994738478217865	0.9939528244226936	0.9967056905690332	3867214	23528	3890362	2048	1170	870	All Benchmark Regions
60Z59	ILLUMINA	NA	2	SNVandINDEL	0.9989306877183501	0.9332336767153756	0.9649652748423732	258460	18491	258768	277	86	187	Difficult-to-Map Regions
60Z59	ILLUMINA	NA	2	SNVandINDEL	0.9952307544079391	0.9455445544554455	0.9697516409646916	20628	1188	20659	99	54	44	MHC
60Z59	ILLUMINA	NA	3	SNVandINDEL	0.9977386514091907	0.991759548671526	0.9947401154457642	3804706	31613	3826649	8673	3307	1586	All Benchmark Regions
60Z59	ILLUMINA	NA	3	SNVandINDEL	0.9805651566334859	0.90907142493879	0.9434658207605575	250251	25031	250504	4965	1677	527	Difficult-to-Map Regions
60Z59	ILLUMINA	NA	3	SNVandINDEL	0.9946094238821774	0.9639066810042545	0.9790173961581142	20617	772	20665	112	64	34	MHC
60Z59	ILLUMINA	NA	4	SNVandINDEL	0.9977825691304126	0.9913440410732013	0.9945528847888588	3833574	33473	3856263	8570	3509	1589	All Benchmark Regions
60Z59	ILLUMINA	NA	4	SNVandINDEL	0.9807412720632753	0.9061836731053917	0.9419894845949073	254035	26300	254317	4994	1757	564	Difficult-to-Map Regions
60Z59	ILLUMINA	NA	4	SNVandINDEL	0.9930347793567689	0.9506095374686268	0.9713591361576261	21210	1102	21243	149	89	50	MHC
JBBK0	MULTI	ILLUMINAPACBIO	3	INDEL	0.996366	0.996743	0.996555	503186	1644	524521	1913	729	626	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	3	INDEL	0.977311	0.96911	0.973193	1600	51	1723	40	12	27	MHC
JBBK0	MULTI	ILLUMINAPACBIO	3	INDEL	0.985636	0.984928	0.985282	16206	248	16400	239	44	39	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	3	SNP	0.999536	0.999041	0.999289	3328293	3196	3329309	1544	333	218	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	3	SNP	0.998555	0.983889	0.991168	19420	318	19346	28	16	11	MHC
JBBK0	MULTI	ILLUMINAPACBIO	3	SNP	0.996116	0.990612	0.993356	256398	2430	256445	1000	278	68	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	INDEL	0.995919	0.996494	0.996207	509657	1793	531782	2179	824	657	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	INDEL	0.973626	0.955594	0.964526	1657	77	1772	48	12	34	MHC
JBBK0	MULTI	ILLUMINAPACBIO	4	INDEL	0.984781	0.984691	0.984736	16273	253	16500	255	37	53	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	SNP	0.999576	0.999016	0.999296	3352294	3303	3353283	1424	353	198	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	SNP	0.998006	0.976237	0.987002	20089	489	20025	40	19	19	MHC
JBBK0	MULTI	ILLUMINAPACBIO	4	SNP	0.996852	0.991395	0.994116	261539	2270	261586	826	287	73	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	INDEL	0.999041	0.998736	0.998889	524731	664	547138	525	240	284	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	INDEL	0.972206	0.944712	0.958262	1572	92	1679	48	13	35	MHC
JBBK0	MULTI	ILLUMINAPACBIO	2	INDEL	0.998703	0.99572	0.997209	17449	75	17707	23	2	21	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	SNP	0.999977	0.999603	0.99979	3364011	1336	3365211	79	35	41	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	SNP	0.998268	0.975536	0.986771	19659	493	19592	34	24	10	MHC
JBBK0	MULTI	ILLUMINAPACBIO	2	SNP	0.999934	0.9967	0.998315	258571	856	258629	17	6	9	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9998456408753185	0.9994859592334829	0.9996657677008672	3888742	2000	3912349	604	275	325	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9998552696326743	0.9966383945174417	0.9982442404601451	276020	931	276336	40	8	30	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9961597901934155	0.9731848184818482	0.9845382878422907	21231	585	21271	82	37	45	MHC
JBBK0	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9991037742330295	0.9987383739464836	0.9989210406743615	3831479	4840	3853830	3457	1062	844	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9954794880401628	0.9902717940148648	0.9928688123583581	272604	2678	272845	1239	322	107	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9967828925580735	0.9827481415680958	0.9897157643105502	21020	369	21069	68	28	38	MHC
JBBK0	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9990734616583364	0.9986821985871907	0.9988777918080702	3861951	5096	3885065	3603	1177	855	All Benchmark Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9961277658175931	0.9910000535074108	0.9935572937233358	277812	2523	278086	1081	324	126	Difficult-to-Map Regions
JBBK0	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9959789810372401	0.9746324847615633	0.9851901157645285	21746	566	21797	88	31	53	MHC
IA789	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.995699	0.99614	0.99592	509476	1974	531570	2296	902	656	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.969112	0.95271	0.960841	1652	82	1757	56	11	42	MHC
IA789	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.983654	0.984267	0.98396	16266	260	16488	274	31	54	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	4	SNP	0.999681	0.999202	0.999441	3352919	2678	3353899	1070	299	184	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	4	SNP	0.998015	0.98027	0.989063	20172	406	20113	40	18	21	MHC
IA789	MULTI	ILLUMINAPACBIOONT	4	SNP	0.997807	0.99337	0.995584	262060	1749	262111	576	232	45	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.998998	0.998721	0.998859	524723	672	547136	549	252	293	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.9694	0.945312	0.957205	1573	91	1679	53	13	40	MHC
IA789	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.998479	0.996462	0.997469	17462	62	17721	27	2	23	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	SNP	0.999966	0.999714	0.99984	3364385	962	3365574	116	58	54	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	SNP	0.998318	0.975536	0.986796	19659	493	19588	33	22	11	MHC
IA789	MULTI	ILLUMINAPACBIOONT	2	SNP	0.999803	0.998262	0.999032	258976	451	259033	51	27	22	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.996219	0.996409	0.996314	503017	1813	524331	1990	780	627	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.98017	0.96911	0.974608	1600	51	1730	35	12	23	MHC
IA789	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.984196	0.983773	0.983984	16187	267	16378	263	37	48	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	SNP	0.999572	0.99894	0.999256	3327957	3532	3328966	1427	304	193	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	SNP	0.998455	0.986726	0.992556	19476	262	19390	30	20	9	MHC
IA789	MULTI	ILLUMINAPACBIOONT	3	SNP	0.996645	0.992659	0.994648	256928	1900	256982	865	233	57	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9998300699524069	0.9995800286937556	0.999705033688312	3889108	1634	3912710	665	310	347	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9997182406658189	0.9981476867749168	0.9989323464017855	276438	513	276754	78	29	45	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9959724628857771	0.9732306563989732	0.984470240085439	21232	584	21267	86	35	51	MHC
IA789	MULTI	ILLUMINAPACBIOONT	3	SNVandINDEL	0.9991140126024383	0.99860673734379235	0.9988603105676702	3830974	5345	3853297	3417	1084	820	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	SNVandINDEL	0.995890530733584	0.9921280723040373	0.9940057411664547	273115	2167	273360	1128	270	105	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	3	SNVandINDEL	0.9969317913618126	0.9853663097854037	0.9911153118629629	21076	313	21120	65	32	32	MHC
IA789	MULTI	ILLUMINAPACBIOONT	4	SNVandINDEL	0.99913444514874	0.9987970148798295	0.9989657015200174	3862395	4652	3885469	3366	1201	840	All Benchmark Regions
IA789	MULTI	ILLUMINAPACBIOONT	4	SNVandINDEL	0.9969583000833784	0.9928335741166818	0.9948916619382604	278326	2009	278599	850	263	99	Difficult-to-Map Regions
IA789	MULTI	ILLUMINAPACBIOONT	4	SNVandINDEL	0.9956296093963398	0.9781283614198637	0.9868013939087228	21824	488	21870	96	29	63	MHC
9DGOR	PACBIO	NA	2	INDEL	0.993497	0.99339	0.993443	521922	3473	543562	3558	1235	2319	All Benchmark Regions
9DGOR	PACBIO	NA	2	INDEL	0.963445	0.900841	0.931092	1499	165	1555	59	20	39	MHC
9DGOR	PACBIO	NA	2	INDEL	0.995198	0.992239	0.993717	17388	136	17617	85	1	82	Difficult-to-Map Regions
9DGOR	PACBIO	NA	2	SNP	0.999916	0.999414	0.999665	3363375	1972	3365107	284	103	177	All Benchmark Regions
9DGOR	PACBIO	NA	2	SNP	0.996324	0.969333	0.982643	19534	618	19516	72	53	19	MHC
9DGOR	PACBIO	NA	2	SNP	0.999888	0.995818	0.997849	258342	1085	258465	29	3	22	Difficult-to-Map Regions
9DGOR	PACBIO	NA	4	INDEL	0.9678	0.970328	0.969062	496274	15176	516929	17199	8033	5258	All Benchmark Regions
9DGOR	PACBIO	NA	4	INDEL	0.961272	0.920992	0.940701	1597	137	1663	67	20	45	MHC
9DGOR	PACBIO	NA	4	INDEL	0.979686	0.976824	0.978253	16143	383	16349	339	57	116	Difficult-to-Map Regions
9DGOR	PACBIO	NA	4	SNP	0.999104	0.998444	0.998774	3350376	5221	3351523	3005	781	773	All Benchmark Regions
9DGOR	PACBIO	NA	4	SNP	0.996248	0.968559	0.982208	19931	647	19915	75	53	15	MHC
9DGOR	PACBIO	NA	4	SNP	0.995539	0.990224	0.992874	261230	2579	261306	1171	337	140	Difficult-to-Map Regions
9DGOR	PACBIO	NA	3	INDEL	0.968981	0.971907	0.970442	490648	14182	510628	16346	7611	4958	All Benchmark Regions
9DGOR	PACBIO	NA	3	INDEL	0.964902	0.935191	0.949814	1544	107	1622	59	18	41	MHC
9DGOR	PACBIO	NA	3	INDEL	0.980516	0.977148	0.978829	16078	376	16255	323	61	115	Difficult-to-Map Regions
9DGOR	PACBIO	NA	3	SNP	0.999106	0.998466	0.998786	3326380	5109	3327561	2978	732	690	All Benchmark Regions
9DGOR	PACBIO	NA	3	SNP	0.996475	0.975783	0.986021	19260	478	19225	68	50	17	MHC
9DGOR	PACBIO	NA	3	SNP	0.994689	0.988923	0.991798	255961	2867	256043	1367	315	147	Difficult-to-Map Regions
9DGOR	PACBIO	NA	2	SNVandINDEL	0.999018021930162	0.9986005240131574	0.9988092293435828	3885297	5445	3908669	3842	1338	2496	All Benchmark Regions
9DGOR	PACBIO	NA	2	SNVandINDEL	0.9995872496343177	0.9955912778794805	0.9975852621625443	275730	1221	276082	114	4	104	Difficult-to-Map Regions
9DGOR	PACBIO	NA	2	SNVandINDEL	0.9938213376096595	0.9641089108910891	0.9787396748754075	21033	783	21071	131	73	58	MHC
9DGOR	PACBIO	NA	3	SNVandINDEL	0.9949905547952788	0.9949714817771932	0.9949810181948322	3817028	19291	3838189	19324	8343	5648	All Benchmark Regions
9DGOR	PACBIO	NA	3	SNVandINDEL	0.9938318466502183	0.988219353245036	0.9910176536134897	272039	3243	272298	1690	376	262	Difficult-to-Map Regions
9DGOR	PACBIO	NA	3	SNVandINDEL	0.9939448841422713	0.9726494927299079	0.9831818891906684	20804	585	20847	127	68	58	MHC
9DGOR	PACBIO	NA	4	SNVandINDEL	0.9948043745705457	0.9947254326104648	0.994764902024348	3846650	20397	3868452	20204	8814	6031	All Benchmark Regions
9DGOR	PACBIO	NA	4	SNVandINDEL	0.9945910124836567	0.9894340699520217	0.9920058391714512	277373	2962	277655	1510	394	256	Difficult-to-Map Regions
9DGOR	PACBIO	NA	4	SNVandINDEL	0.9934622467771639	0.9648619576909286	0.978953256187526	21528	784	21578	142	73	60	MHC
YUI27	ILLUMINA	NA	4	INDEL	0.986586	0.985703	0.986144	504138	7312	524767	7135	4581	421	All Benchmark Regions
YUI27	ILLUMINA	NA	4	INDEL	0.87896	0.964821	0.919891	1673	61	1859	256	15	127	MHC
YUI27	ILLUMINA	NA	4	INDEL	0.894709	0.895377	0.895043	14797	1729	15049	1771	253	176	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	4	SNP	0.988111	0.991652	0.989879	3327586	28011	3328339	40046	5003	4007	All Benchmark Regions
YUI27	ILLUMINA	NA	4	SNP	0.903467	0.974827	0.937792	20060	518	19907	2127	89	1081	MHC
YUI27	ILLUMINA	NA	4	SNP	0.894536	0.904158	0.899321	238525	25284	238519	28121	3456	2383	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	3	INDEL	0.987828	0.986521	0.987174	518313	7082	539383	6646	4189	316	All Benchmark Regions
YUI27	ILLUMINA	NA	3	INDEL	0.97928	0.970553	0.974897	1615	49	1796	38	11	14	MHC
YUI27	ILLUMINA	NA	3	INDEL	0.896785	0.897911	0.897348	15735	1789	16013	1843	244	164	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	3	SNP	0.989232	0.992062	0.990645	3338632	26715	3339526	36351	4679	2768	All Benchmark Regions
YUI27	ILLUMINA	NA	3	SNP	0.981335	0.975883	0.978602	19666	486	19506	371	98	113	MHC
YUI27	ILLUMINA	NA	3	SNP	0.897246	0.907273	0.902232	235371	24056	235371	26955	3321	1992	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	2	INDEL	0.986871	0.98611	0.98649	497818	7012	517822	6889	4415	439	All Benchmark Regions
YUI27	ILLUMINA	NA	2	INDEL	0.873962	0.964264	0.916895	1592	59	1789	258	29	114	MHC
YUI27	ILLUMINA	NA	2	INDEL	0.893392	0.896439	0.894913	14750	1704	14967	1786	253	211	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	2	SNP	0.988229	0.991769	0.989996	3304068	27421	3304863	39365	5418	3666	All Benchmark Regions
YUI27	ILLUMINA	NA	2	SNP	0.890814	0.969602	0.928539	19138	600	18977	2326	264	1038	MHC
YUI27	ILLUMINA	NA	2	SNP	0.896179	0.906633	0.901376	234662	24166	234652	27184	3418	2076	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	2	SNVandINDEL	0.9880447843711156	0.9910244690287747	0.9895323835948483	3801886	34433	3822685	46254	9833	4105	All Benchmark Regions
YUI27	ILLUMINA	NA	2	SNVandINDEL	0.8960116874679187	0.9060236412115577	0.9009898515615509	249412	25870	249619	28970	3671	2287	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	2	SNVandINDEL	0.8893361884368308	0.9691897704427509	0.9275474815935782	20730	659	20766	2584	293	1152	MHC
YUI27	ILLUMINA	NA	3	SNVandINDEL	0.989036708171996	0.991313482107012	0.9901737863559421	3856945	33797	3878909	42997	8868	3084	All Benchmark Regions
YUI27	ILLUMINA	NA	3	SNVandINDEL	0.8972168090741018	0.9066802430754899	0.9019237029888575	251106	25845	251384	28798	3565	2156	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	3	SNVandINDEL	0.9811616231403436	0.9754767143381005	0.978310910138879	21281	535	21302	409	109	127	MHC
YUI27	ILLUMINA	NA	4	SNVandINDEL	0.9879031978928731	0.990865639853873	0.9893822013171318	3831724	35323	3853106	47181	9584	4428	All Benchmark Regions
YUI27	ILLUMINA	NA	4	SNVandINDEL	0.8945459676850349	0.903640287513154	0.8990701303559288	253322	27013	253568	29892	3709	2559	Difficult-to-Map Regions
YUI27	ILLUMINA	NA	4	SNVandINDEL	0.9013209656714564	0.9740498386518466	0.936275150665573	21733	579	21766	2383	104	1208	MHC
YJN61	PACBIO	NA	4	INDEL	0.925035	0.952273	0.938456	487040	24410	486857	39455	4564	5821	All Benchmark Regions
YJN61	PACBIO	NA	4	INDEL	0.93768	0.920992	0.929261	1597	137	1625	108	13	78	MHC
YJN61	PACBIO	NA	4	INDEL	0.936184	0.971984	0.953748	16063	463	16005	1091	56	226	Difficult-to-Map Regions
YJN61	PACBIO	NA	4	SNP	0.996526	0.998294	0.99741	3349873	5724	3350874	11680	695	2531	All Benchmark Regions
YJN61	PACBIO	NA	4	SNP	0.996857	0.987414	0.992113	20319	259	20301	64	11	45	MHC
YJN61	PACBIO	NA	4	SNP	0.968052	0.990717	0.979253	261360	2449	261465	8629	433	813	Difficult-to-Map Regions
YJN61	PACBIO	NA	3	INDEL	0.930852	0.953204	0.941895	481206	23624	481092	35738	4387	5484	All Benchmark Regions
YJN61	PACBIO	NA	3	INDEL	0.899184	0.919443	0.909201	1518	133	1543	173	21	105	MHC
YJN61	PACBIO	NA	3	INDEL	0.941618	0.971679	0.956412	15988	466	15935	988	64	197	Difficult-to-Map Regions
YJN61	PACBIO	NA	3	SNP	0.99666	0.998287	0.997473	3325782	5707	3326692	11148	685	2485	All Benchmark Regions
YJN61	PACBIO	NA	3	SNP	0.963877	0.986574	0.975093	19473	265	19452	729	49	298	MHC
YJN61	PACBIO	NA	3	SNP	0.970963	0.990256	0.980515	256306	2522	256407	7668	351	599	Difficult-to-Map Regions
YJN61	PACBIO	NA	2	INDEL	0.964214	0.957582	0.960887	503109	22286	502994	18668	3258	2846	All Benchmark Regions
YJN61	PACBIO	NA	2	INDEL	0.96194	0.921875	0.941481	1534	130	1567	62	10	49	MHC
YJN61	PACBIO	NA	2	INDEL	0.967148	0.970155	0.968649	17001	523	16957	576	23	150	Difficult-to-Map Regions
YJN61	PACBIO	NA	2	SNP	0.99775	0.998009	0.997879	3358645	6702	3359367	7577	491	1799	All Benchmark Regions
YJN61	PACBIO	NA	2	SNP	0.998296	0.990075	0.994169	19952	200	19917	34	13	21	MHC
YJN61	PACBIO	NA	2	SNP	0.977556	0.988752	0.983122	256509	2918	256589	5891	337	494	Difficult-to-Map Regions
YJN61	PACBIO	NA	2	SNVandINDEL	0.993250794757813	0.9925494931301022	0.9929000201087522	3861754	28988	3862361	26245	3749	4645	All Benchmark Regions
YJN61	PACBIO	NA	2	SNVandINDEL	0.9769046437129705	0.9875754194785359	0.9822110505290649	273510	3441	273546	6467	360	644	Difficult-to-Map Regions
YJN61	PACBIO	NA	2	SNVandINDEL	0.995551436515292	0.9848734873487349	0.9901836755344506	21486	330	21484	96	23	70	MHC
YJN61	PACBIO	NA	3	SNVandINDEL	0.9878365722616982	0.9923543897157666	0.9900903272750402	3806988	29331	3807784	46886	5072	7969	All Benchmark Regions
YJN61	PACBIO	NA	3	SNVandINDEL	0.9691955102883295	0.989145676070357	0.979068974238399	272294	2988	272342	8656	415	796	Difficult-to-Map Regions
YJN61	PACBIO	NA	3	SNVandINDEL	0.9588071425309403	0.9813923044555612	0.9699682706315479	20991	398	20995	902	70	403	MHC
YJN61	PACBIO	NA	4	SNVandINDEL	0.9868509226082873	0.9922074906252756	0.9895219575076271	3836913	30134	3837731	51135	5259	8352	All Benchmark Regions
YJN61	PACBIO	NA	4	SNVandINDEL	0.966154810404262	0.989612427987943	0.9777429429919253	277423	2912	277470	9720	489	1039	Difficult-to-Map Regions
YJN61	PACBIO	NA	4	SNVandINDEL	0.9922164901801068	0.9822517031193976	0.987208951402667	21916	396	21926	172	24	123	MHC
4HL0B	ILLUMINA	NA	2	INDEL	0.996588	0.992465	0.994522	521436	3959	541300	1853	1115	243	All Benchmark Regions
4HL0B	ILLUMINA	NA	2	INDEL	0.991818	0.986779	0.989292	1642	22	1697	14	5	8	MHC
4HL0B	ILLUMINA	NA	2	INDEL	0.960737	0.917437	0.938588	16079	1447	16174	661	169	50	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	2	SNP	0.998098	0.993001	0.995543	3341794	23553	3345400	6374	2288	438	All Benchmark Regions
4HL0B	ILLUMINA	NA	2	SNP	0.997404	0.992606	0.994999	20003	149	19979	52	37	9	MHC
4HL0B	ILLUMINA	NA	2	SNP	0.975806	0.912839	0.943273	236816	22612	237034	5877	2025	333	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	3	INDEL	0.996428	0.992613	0.994517	501101	3729	520276	1865	1126	233	All Benchmark Regions
4HL0B	ILLUMINA	NA	3	INDEL	0.993563	0.989703	0.99163	1634	17	1698	11	2	8	MHC
4HL0B	ILLUMINA	NA	3	INDEL	0.961211	0.917897	0.939055	15104	1351	15141	611	165	56	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	3	SNP	0.997809	0.992805	0.995301	3307520	23969	3310733	7271	2371	429	All Benchmark Regions
4HL0B	ILLUMINA	NA	3	SNP	0.996784	0.990222	0.993492	19545	193	19529	63	30	18	MHC
4HL0B	ILLUMINA	NA	3	SNP	0.975152	0.911636	0.942325	235957	22871	236173	6018	2053	313	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	4	INDEL	0.996366	0.992312	0.994335	507518	3932	527461	1924	1180	236	All Benchmark Regions
4HL0B	ILLUMINA	NA	4	INDEL	0.989933	0.984429	0.987173	1707	27	1770	18	3	11	MHC
4HL0B	ILLUMINA	NA	4	INDEL	0.961927	0.913591	0.937136	15098	1428	15159	600	159	35	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	4	SNP	0.997859	0.992527	0.995186	3330520	25077	3333792	7154	2459	428	All Benchmark Regions
4HL0B	ILLUMINA	NA	4	SNP	0.996074	0.986976	0.991504	20310	268	20298	80	36	29	MHC
4HL0B	ILLUMINA	NA	4	SNP	0.975095	0.909499	0.941155	239934	23875	240162	6134	2164	300	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	2	SNVandINDEL	0.9978877652905946	0.9929288552157918	0.9954021341973786	3863230	27512	3886700	8227	3403	681	All Benchmark Regions
4HL0B	ILLUMINA	NA	2	SNVandINDEL	0.9748292562734363	0.9131299782635384	0.9429714384801682	252895	24059	253208	6538	2194	383	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	2	SNVandINDEL	0.9969644006991077	0.9921617161716172	0.9945572604674823	21645	171	21676	66	42	17	MHC
4HL0B	ILLUMINA	NA	3	SNVandINDEL	0.9976209231682658	0.9927800581755584	0.9951946039249456	3808621	27698	3831009	9136	3497	662	All Benchmark Regions
4HL0B	ILLUMINA	NA	3	SNVandINDEL	0.9743005237591251	0.9120105491439718	0.9421270632073171	251061	24222	251314	6629	2218	369	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	3	SNVandINDEL	0.9965259846955542	0.9901818691850951	0.9933437976700519	21179	210	21227	74	32	26	MHC
4HL0B	ILLUMINA	NA	4	SNVandINDEL	0.9976544641789036	0.992498410285678	0.9950697581243461	3838038	29009	3861253	9078	3639	664	All Benchmark Regions
4HL0B	ILLUMINA	NA	4	SNVandINDEL	0.9743031043101639	0.9097401323416626	0.9409153864549257	255032	25303	255321	6734	2323	335	Difficult-to-Map Regions
4HL0B	ILLUMINA	NA	4	SNVandINDEL	0.995578814400433	0.9867784152025816	0.9911590807274047	22017	295	22068	98	39	40	MHC
HB8P3	ILLUMINA	NA	4	INDEL	0.993618	0.991862	0.992739	507288	4162	529360	3400	1935	370	All Benchmark Regions
HB8P3	ILLUMINA	NA	4	INDEL	0.95593	0.919839	0.937537	1595	139	1757	81	20	36	MHC
HB8P3	ILLUMINA	NA	4	INDEL	0.936202	0.906269	0.920992	14977	1549	15232	1038	158	112	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	4	SNP	0.996253	0.990634	0.993436	3324170	31427	3324987	12504	2705	1113	All Benchmark Regions
HB8P3	ILLUMINA	NA	4	SNP	0.976512	0.905384	0.939604	18631	1947	18501	445	120	186	MHC
HB8P3	ILLUMINA	NA	4	SNP	0.95826	0.89627	0.926229	236444	27365	236442	10299	2246	807	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	2	INDEL	0.994612	0.992221	0.993415	521308	4087	543608	2945	1676	264	All Benchmark Regions
HB8P3	ILLUMINA	NA	2	INDEL	0.98206	0.92488	0.952613	1539	125	1697	31	13	8	MHC
HB8P3	ILLUMINA	NA	2	INDEL	0.940805	0.910694	0.925505	15959	1565	16243	1022	149	95	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	2	SNP	0.996722	0.991132	0.993919	3335503	29844	3336468	10973	2628	738	All Benchmark Regions
HB8P3	ILLUMINA	NA	2	SNP	0.986854	0.897033	0.939802	18077	2075	17942	239	154	28	MHC
HB8P3	ILLUMINA	NA	2	SNP	0.960691	0.900331	0.929532	233571	25857	233569	9557	2187	599	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	3	INDEL	0.993874	0.992146	0.993009	500865	3965	522117	3218	1845	353	All Benchmark Regions
HB8P3	ILLUMINA	NA	3	INDEL	0.960481	0.927317	0.943608	1531	120	1677	69	16	32	MHC
HB8P3	ILLUMINA	NA	3	INDEL	0.938219	0.908594	0.923169	14950	1504	15171	999	165	130	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	3	SNP	0.996351	0.991029	0.993683	3301601	29888	3302499	12094	2659	917	All Benchmark Regions
HB8P3	ILLUMINA	NA	3	SNP	0.973287	0.900952	0.935724	17783	1955	17671	485	141	181	MHC
HB8P3	ILLUMINA	NA	3	SNP	0.95944	0.899682	0.928601	232863	25965	232859	9844	2178	641	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	2	SNVandINDEL	0.9964257777490155	0.9912790413756554	0.9938457463759705	3856811	33931	3880076	13918	4304	1002	All Benchmark Regions
HB8P3	ILLUMINA	NA	2	SNVandINDEL	0.9593726357669812	0.9009864525260695	0.9292633375886373	249530	27422	249812	10579	2336	694	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	2	SNVandINDEL	0.9864382942387865	0.8991565823248991	0.940777360340047	19616	2200	19639	270	167	36	MHC
HB8P3	ILLUMINA	NA	3	SNVandINDEL	0.9960124252329731	0.9911756556219647	0.9935881541350501	3802466	33853	3824616	15312	4504	1270	All Benchmark Regions
HB8P3	ILLUMINA	NA	3	SNVandINDEL	0.9581145967327609	0.9002150522010157	0.9282628431475602	247813	27469	248030	10843	2343	771	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	3	SNVandINDEL	0.9721636016480756	0.9029875169479639	0.9362995739528973	19314	2075	19348	554	157	213	MHC
HB8P3	ILLUMINA	NA	4	SNVandINDEL	0.9958907057966008	0.9907968535163912	0.9933372493566179	3831458	35589	3854347	15904	4640	1483	All Benchmark Regions
